"URL,""author"",""date"",""rating"",""text"",""title"""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Só amo??????"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 1 de cinco estrelas"",""Pagar pra ouvir música?! Desculpe não sou viciado em musica"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Kevin Freitas"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Imprescindível!"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""António Pernão"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Óptima Aplicação de música"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Moises Barbosa"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""O melhor"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Rodrigo Santana"",""28 de abril de 2018"",""Com a classificação 4 de cinco estrelas"",""Somente complicados os anuncios"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Carlen carramilo"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""É maravilhoso, show de bola tão de parabéns ????????"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""William Bastos"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Espetacular!"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Ramon Ramos"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Simplesmente topen"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""ESSE APP É BOM DEMAIS"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Tiago Dos Santos"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Muito bom.. Recomendo"","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""A variedade é excelente ."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""carlos santiago"",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Ótimo App de musicas ."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,""Suelen Maia"",""28 de abril de 2018"",""Com a classificação 4 de cinco estrelas"",""Muito bom, bastante opção de ritmos e artistas."","""""	
"https://play.google.com/store/apps/details?id=com.spotify.music&hl=pt_BR,"""",""28 de abril de 2018"",""Com a classificação 5 de cinco estrelas"",""Amei esse app.....Parabéns aos desenvolvedores desse app..."","""""	
